sequenceID,mad,log.mad,hall,log.hall,emilie,n,log.n,log2.n,bases,log.bases,probes.per.base,log.probes.per.base,bases.per.probe,log.bases.per.probe,rss.1,rss.2,rss.3,rss.4,rss.5,rss.6,rss.7,rss.8,rss.9,rss.10,rss.11,rss.12,rss.13,rss.14,rss.15,rss.16,rss.17,rss.18,rss.19,rss.20,log.rss.1,log.rss.2,log.rss.3,log.rss.4,log.rss.5,log.rss.6,log.rss.7,log.rss.8,log.rss.9,log.rss.10,log.rss.11,log.rss.12,log.rss.13,log.rss.14,log.rss.15,log.rss.16,log.rss.17,log.rss.18,log.rss.19,log.rss.20,mse.1,mse.2,mse.3,mse.4,mse.5,mse.6,mse.7,mse.8,mse.9,mse.10,mse.11,mse.12,mse.13,mse.14,mse.15,mse.16,mse.17,mse.18,mse.19,mse.20,log.mse.1,log.mse.2,log.mse.3,log.mse.4,log.mse.5,log.mse.6,log.mse.7,log.mse.8,log.mse.9,log.mse.10,log.mse.11,log.mse.12,log.mse.13,log.mse.14,log.mse.15,log.mse.16,log.mse.17,log.mse.18,log.mse.19,log.mse.20,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr12,chr13,chr14,chr15,chr16,chr17,chr18,chr19,chr20,chr21,chr22,chrX,n.loglog
440_chr2,0.048812443,-3.019770024,0.05621082,-2.878646011,2.835968087,413,6.023447593,1.795659785,242900845,19.30816387,1.70E-06,-13.28471628,588137.6392,13.28471628,1.47638624,1.410160083,1.36007288,1.339893485,1.29659703,1.282434266,1.247315168,1.233152404,1.202993628,1.180095659,1.161698441,1.138800471,1.118813415,1.098763974,1.077518228,1.059161184,1.037212987,1.017865997,0.997176489,0.977829499,0.389597372,0.343703232,0.307538287,0.292590122,0.259743163,0.248760042,0.220993376,0.209573821,0.18481314,0.165595502,0.149883107,0.12997549,0.112268673,0.094185888,0.07466046,0.057477259,0.036537295,0.017708276,-0.002827505,-0.022419961,0.003574785,0.003414431,0.003293155,0.003244294,0.00313946,0.003105168,0.003020134,0.002985841,0.002912818,0.002857374,0.002812829,0.002757386,0.002708991,0.002660445,0.002609003,0.002564555,0.002511412,0.002464567,0.002414471,0.002367626,-5.633850221,-5.679744361,-5.715909306,-5.730857471,-5.76370443,-5.774687551,-5.802454217,-5.813873772,-5.838634453,-5.857852091,-5.873564486,-5.893472103,-5.91117892,-5.929261705,-5.948787133,-5.965970334,-5.986910298,-6.005739317,-6.026275098,-6.045867554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795659785
441_chr2,0.033715927,-3.389784947,0.045444762,-3.09125771,2.835683626,412,6.021023349,1.795257236,242900845,19.30816387,1.70E-06,-13.28714052,589565.1578,13.28714052,0.984748102,0.860331442,0.839005732,0.795044929,0.77260092,0.747593057,0.731822967,0.708394514,0.692624425,0.670114488,0.654975344,0.637452632,0.625026127,0.607790092,0.595363587,0.584514337,0.572332721,0.561483471,0.551073877,0.540224627,-0.015369404,-0.150437567,-0.175537741,-0.229356651,-0.257992638,-0.290896491,-0.312216643,-0.344754117,-0.367267382,-0.400306703,-0.423157687,-0.450275308,-0.469961827,-0.4979257,-0.518582989,-0.53697397,-0.558034776,-0.577172942,-0.595886401,-0.615770251,0.002390165,0.002088183,0.002036422,0.001929721,0.001875245,0.001814546,0.001776269,0.001719404,0.001681127,0.001626491,0.001589746,0.001547215,0.001517054,0.001475219,0.001445057,0.001418724,0.001389157,0.001362824,0.001337558,0.001311225,-6.036392754,-6.171460916,-6.19656109,-6.25038,-6.279015987,-6.31191984,-6.333239992,-6.365777466,-6.388290732,-6.421330052,-6.444181036,-6.471298657,-6.490985176,-6.51894905,-6.539606339,-6.557997319,-6.579058126,-6.598196292,-6.616909751,-6.6367936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795257236
442_chr2,0.049904906,-2.997635968,0.058656954,-2.83604914,2.835683626,412,6.021023349,1.795257236,242900845,19.30816387,1.70E-06,-13.28714052,589565.1578,13.28714052,1.51677699,1.4741783,1.43093772,1.400063003,1.367661091,1.338143225,1.312483313,1.286265785,1.262969773,1.237512057,1.214216044,1.191913434,1.174538116,1.152235506,1.136859917,1.114557307,1.099766187,1.079171823,1.06008826,1.042895494,0.416587682,0.38810075,0.358329978,0.336517238,0.313102048,0.291283,0.271921001,0.25174328,0.23346591,0.213102958,0.194098637,0.175559944,0.160874978,0.141703974,0.128270003,0.108457292,0.0950976,0.076193916,0.058352168,0.042000974,0.003681498,0.003578103,0.00347315,0.003398211,0.003319566,0.00324792,0.003185639,0.003122004,0.003065461,0.00300367,0.002947126,0.002892994,0.002850821,0.002796688,0.002759369,0.002705236,0.002669335,0.002619349,0.00257303,0.0025313,-5.604435667,-5.6329226,-5.662693371,-5.684506112,-5.707921302,-5.729740349,-5.749102348,-5.769280069,-5.787557439,-5.807920391,-5.826924712,-5.845463406,-5.860148371,-5.879319375,-5.892753346,-5.912566057,-5.925925749,-5.944829433,-5.962671181,-5.979022376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795257236
443_chr2,0.042840328,-3.150275375,0.063266972,-2.760391861,2.835683626,412,6.021023349,1.795257236,242900845,19.30816387,1.70E-06,-13.28714052,589565.1578,13.28714052,2.109302159,2.076814265,2.00429001,1.936891451,1.877592154,1.839206894,1.777776226,1.718476929,1.676050415,1.616751119,1.579583171,1.545009792,1.507841844,1.473371413,1.436203465,1.406432536,1.369264589,1.348255411,1.313068635,1.292059458,0.746357163,0.730835116,0.695289888,0.661084343,0.629990187,0.609334443,0.575363272,0.541438392,0.516440082,0.480418653,0.457160996,0.435030248,0.410679386,0.387553253,0.36200315,0.341056382,0.314273799,0.298811469,0.272366868,0.256237424,0.005119665,0.005040811,0.004864782,0.004701193,0.004557263,0.004464094,0.004314991,0.004171061,0.004068084,0.003924153,0.00383394,0.003750024,0.00365981,0.003576144,0.003485931,0.003413671,0.003323458,0.003272465,0.00318706,0.003136067,-5.274666187,-5.290188233,-5.325733461,-5.359939006,-5.391033163,-5.411688906,-5.445660077,-5.479584957,-5.504583267,-5.540604696,-5.563862353,-5.585993101,-5.610343963,-5.633470096,-5.6590202,-5.679966967,-5.70674955,-5.722211881,-5.748656482,-5.764785925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795257236
444_chr2,0.065922025,-2.719282674,0.073936556,-2.604547903,2.835398392,411,6.018593214,1.794853547,242900845,19.30816387,1.69E-06,-13.28957066,590999.6229,13.28957066,2.439683439,2.375908368,2.219052437,2.151017561,2.013600327,1.954582573,1.859075682,1.800057928,1.755401819,1.711212852,1.690846146,1.651624393,1.626022317,1.600591095,1.574989019,1.549519291,1.524097496,1.50373079,1.481951577,1.457107172,0.891868293,0.865379835,0.797080275,0.765941014,0.699924327,0.670176653,0.620079419,0.587818846,0.562697788,0.537202389,0.525229081,0.501759284,0.486136736,0.470372995,0.4542483,0.437944748,0.421402429,0.407949213,0.393359852,0.376453081,0.005935969,0.005780799,0.005399154,0.005233619,0.004899271,0.004755675,0.004523298,0.004379703,0.004271051,0.004163535,0.004113981,0.004018551,0.003956259,0.003894382,0.00383209,0.00377012,0.003708266,0.003658712,0.003605722,0.003545273,-5.126724922,-5.15321338,-5.22151294,-5.2526522,-5.318668887,-5.348416562,-5.398513796,-5.430774368,-5.455895427,-5.481390825,-5.493364133,-5.516833931,-5.532456479,-5.548220219,-5.564344914,-5.580648466,-5.597190785,-5.610644001,-5.625233362,-5.642140133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794853547
445_chr2,0.062990747,-2.764767439,0.091117774,-2.395602393,2.835398392,411,6.018593214,1.794853547,242900845,19.30816387,1.69E-06,-13.28957066,590999.6229,13.28957066,5.093316324,4.138143256,3.792983695,3.631985673,3.409553965,3.248555943,3.070854907,2.950590071,2.864221772,2.743956936,2.680229391,2.570582374,2.504906552,2.431301571,2.365625749,2.302647824,2.230213671,2.16453785,2.101559925,2.038710509,1.627929156,1.420247198,1.333152964,1.289779516,1.226581481,1.178210572,1.121955994,1.082005175,1.052296681,1.009401016,0.985902385,0.944132478,0.918251429,0.88842674,0.861042574,0.834059689,0.802097398,0.772206874,0.74267989,0.712317505,0.012392497,0.010068475,0.009228671,0.008836948,0.008295752,0.007904029,0.007471666,0.007179051,0.006968909,0.006676294,0.006521239,0.006254458,0.006094663,0.005915576,0.00575578,0.005602549,0.005426311,0.005266515,0.005113284,0.004960366,-4.390664059,-4.598346016,-4.685440251,-4.728813698,-4.792011734,-4.840382642,-4.89663722,-4.93658804,-4.966296534,-5.009192198,-5.03269083,-5.074460737,-5.100341785,-5.130166475,-5.15755064,-5.184533526,-5.216495817,-5.24638634,-5.275913324,-5.30627571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794853547
446_chr2,0.04580369,-3.083390632,0.066694063,-2.707639336,2.835683626,412,6.021023349,1.795257236,242900845,19.30816387,1.70E-06,-13.28714052,589565.1578,13.28714052,7.688802957,2.060845761,1.938591422,1.858558674,1.812894226,1.732861478,1.695990787,1.645129575,1.602271068,1.560097811,1.516344893,1.473486386,1.431474453,1.388615946,1.352723889,1.311625398,1.275733341,1.243975816,1.218028628,1.191693556,2.039765109,0.723116462,0.661961638,0.619801281,0.594924588,0.549774076,0.528267105,0.49781915,0.47142204,0.444748518,0.416302764,0.387631284,0.358704999,0.328307529,0.302120255,0.27126713,0.243521182,0.218312554,0.197233673,0.175375452,0.018662143,0.005002053,0.004705319,0.004511065,0.004400229,0.004205974,0.004116482,0.003993033,0.003889007,0.003786645,0.003680449,0.003576423,0.003474453,0.003370427,0.00328331,0.003183557,0.00309644,0.003019359,0.00295638,0.00289246,-3.98125824,-5.297906887,-5.359061711,-5.401222069,-5.426098761,-5.471249274,-5.492756244,-5.523204199,-5.549601309,-5.576274831,-5.604720586,-5.633392065,-5.66231835,-5.692715821,-5.718903094,-5.74975622,-5.777502167,-5.802710795,-5.823789676,-5.845647898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795257236
447_chr2,0.050293647,-2.989876519,0.066483179,-2.710806316,2.835398392,411,6.018593214,1.794853547,242900845,19.30816387,1.69E-06,-13.28957066,590999.6229,13.28957066,2.295593337,2.033749818,1.882455093,1.836312155,1.783980785,1.739613583,1.687282214,1.649582055,1.598455938,1.567031008,1.524895397,1.489100297,1.450197858,1.418866579,1.379838307,1.340935868,1.314555582,1.275653143,1.249450506,1.223671225,0.830991345,0.70988129,0.632576825,0.607759297,0.578847263,0.55366301,0.523119077,0.500521956,0.469038125,0.449182751,0.421925815,0.39817211,0.371700001,0.349858369,0.321966323,0.293367779,0.273498648,0.243458317,0.222703859,0.201855541,0.005585385,0.004948296,0.004580183,0.004467913,0.004340586,0.004232636,0.00410531,0.004013582,0.003889187,0.003812728,0.003710208,0.003623115,0.003528462,0.00345223,0.003357271,0.003262618,0.003198432,0.003103779,0.003040026,0.002977302,-5.18760187,-5.308711924,-5.386016389,-5.410833918,-5.439745951,-5.464930204,-5.495474138,-5.518071259,-5.54955509,-5.569410463,-5.596667399,-5.620421104,-5.646893213,-5.668734845,-5.696626891,-5.725225435,-5.745094566,-5.775134898,-5.795889355,-5.816737674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794853547
448_chr2,0.055201727,-2.896761043,0.064282239,-2.744471906,2.835398392,411,6.018593214,1.794853547,242900845,19.30816387,1.69E-06,-13.28957066,590999.6229,13.28957066,1.826999359,1.768076995,1.702343421,1.660848165,1.606357152,1.563375579,1.521825862,1.500848575,1.464837438,1.443860151,1.416224059,1.395246772,1.370712389,1.3489699,1.32209901,1.301460214,1.277619379,1.256980583,1.235132897,1.214937593,0.602674927,0.569892512,0.532005785,0.507328414,0.473968977,0.446847316,0.419910839,0.406030665,0.381744273,0.367320187,0.347994217,0.333071297,0.315330597,0.299341264,0.279220633,0.263486875,0.244998486,0.228712482,0.211178573,0.194692712,0.004445254,0.00430189,0.004141955,0.004040993,0.003908412,0.003803834,0.003702739,0.0036517,0.003564081,0.003513042,0.003445801,0.003394761,0.003335067,0.003282165,0.003216786,0.00316657,0.003108563,0.003058347,0.00300519,0.002956053,-5.415918288,-5.448700702,-5.48658743,-5.5112648,-5.544624238,-5.571745898,-5.598682376,-5.61256255,-5.636848942,-5.651273027,-5.670598998,-5.685521917,-5.703262618,-5.719251951,-5.739372582,-5.755106339,-5.773594728,-5.789880732,-5.807414641,-5.823900503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794853547
449_chr2,0.045117446,-3.098486269,0.063056374,-2.763726133,2.835398392,411,6.018593214,1.794853547,242900845,19.30816387,1.69E-06,-13.28957066,590999.6229,13.28957066,2.262840074,2.010748366,1.886856065,1.765664059,1.721181866,1.682520027,1.63299948,1.588517287,1.549855448,1.505373255,1.465023526,1.42453197,1.383375013,1.345296978,1.302533728,1.269149481,1.233204321,1.19604898,1.164213943,1.134118128,0.816620694,0.698506974,0.634911986,0.568526857,0.543011186,0.520292685,0.490418495,0.462801057,0.438161667,0.409040877,0.381871301,0.353843317,0.324526175,0.29661479,0.264311389,0.238346976,0.209615921,0.179023607,0.152046132,0.12585537,0.005505694,0.004892332,0.004590891,0.00429602,0.00418779,0.004093723,0.003973235,0.003865006,0.003770938,0.003662709,0.003564534,0.003466015,0.003365876,0.003273229,0.003169182,0.003087955,0.003000497,0.002910095,0.002832637,0.002759412,-5.20197252,-5.32008624,-5.383681228,-5.450066358,-5.475582028,-5.498300529,-5.528174719,-5.555792157,-5.580431548,-5.609552337,-5.636721913,-5.664749897,-5.694067039,-5.721978425,-5.754281826,-5.780246239,-5.808977294,-5.839569607,-5.866547083,-5.892737845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794853547
450_chr2,0.071333797,-2.640385056,0.086758634,-2.444625339,2.835398392,411,6.018593214,1.794853547,242900845,19.30816387,1.69E-06,-13.28957066,590999.6229,13.28957066,3.285398197,3.155333984,3.011420467,2.88010767,2.774919187,2.646870754,2.54529311,2.49153446,2.443268958,2.397438879,2.359227559,2.313526426,2.267696347,2.229485027,2.192841685,2.156711286,2.126869582,2.093111086,2.063269381,2.038688213,1.189487861,1.149094349,1.102411884,1.057827679,1.020621625,0.973378095,0.934245814,0.91289877,0.89333688,0.874401034,0.85833426,0.838772952,0.818764491,0.801770629,0.785198276,0.768584509,0.754651219,0.738651517,0.724291803,0.712306568,0.00799367,0.007677212,0.007327057,0.007007561,0.006751628,0.006440075,0.006192927,0.006062128,0.005944693,0.005833185,0.005740213,0.005629018,0.005517509,0.005424538,0.005335381,0.005247473,0.005174865,0.005092728,0.00502012,0.004960312,-4.829105353,-4.869498865,-4.916181331,-4.960765536,-4.997971589,-5.04521512,-5.0843474,-5.105694445,-5.125256335,-5.144192181,-5.160258955,-5.179820263,-5.199828723,-5.216822585,-5.233394939,-5.250008706,-5.263941996,-5.279941698,-5.294301411,-5.306286646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794853547
451_chr2,0.075144582,-2.588341261,0.093776542,-2.366840534,2.835398392,411,6.018593214,1.794853547,242900845,19.30816387,1.69E-06,-13.28957066,590999.6229,13.28957066,4.039795533,3.953387118,3.792732471,3.671132777,3.592833937,3.494587964,3.421145457,3.322899485,3.257560405,3.196293569,3.130954489,3.075721041,3.014749073,2.966737384,2.908582758,2.860571069,2.804195927,2.756184238,2.708454167,2.656591318,1.39619408,1.37457271,1.333086728,1.300500273,1.278941288,1.251215476,1.229975424,1.200837741,1.180978573,1.161991879,1.141337907,1.123539359,1.1035166,1.087462825,1.067665938,1.05102128,1.031116841,1.013847201,0.996378054,0.977043842,0.009829186,0.009618947,0.00922806,0.008932197,0.008741688,0.008502647,0.008323955,0.008084914,0.007925938,0.00777687,0.007617894,0.007483506,0.007335156,0.007218339,0.007076844,0.006960027,0.006822861,0.006706044,0.006589913,0.006463726,-4.622399134,-4.644020505,-4.685506487,-4.718092941,-4.739651926,-4.767377739,-4.78861779,-4.817755474,-4.837614641,-4.856601336,-4.877255308,-4.895053856,-4.915076614,-4.931130389,-4.950927277,-4.967571935,-4.987476374,-5.004746014,-5.02221516,-5.041549373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794853547
452_chr2,0.06887358,-2.675482625,0.084959626,-2.465579129,2.835112382,410,6.01615716,1.79444871,242900845,19.30816387,1.69E-06,-13.29200671,592441.0854,13.29200671,3.290881142,3.165077772,3.03424542,2.880827621,2.81543012,2.731690986,2.666293485,2.616305712,2.566366869,2.516379096,2.467267624,2.417279851,2.369228406,2.329507863,2.295164111,2.261103986,2.230066461,2.196006335,2.162322152,2.129149837,1.191155353,1.152177628,1.109962768,1.058077621,1.035115045,1.004920826,0.9806893,0.961763289,0.942491229,0.922821002,0.903111313,0.882642879,0.862564335,0.845657028,0.830804349,0.815853183,0.802031388,0.786640408,0.771182715,0.755722762,0.008026539,0.007719702,0.007400599,0.007026409,0.006866903,0.006662661,0.006503155,0.006381233,0.006259431,0.00613751,0.006017726,0.005895805,0.005778606,0.005681726,0.005597961,0.005514888,0.005439186,0.005356113,0.005273956,0.005193048,-4.825001806,-4.863979532,-4.906194392,-4.958079538,-4.981042114,-5.011236333,-5.03546786,-5.054393871,-5.07366593,-5.093336158,-5.113045846,-5.13351428,-5.153592825,-5.170500132,-5.185352811,-5.200303976,-5.214125772,-5.229516751,-5.244974445,-5.260434397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79444871
453_chr2,0.066127301,-2.716173591,0.073992664,-2.603789324,2.818389987,356,5.874930731,1.770694269,242900845,19.30816387,1.47E-06,-13.43323314,682305.7444,13.43323314,2.101809741,1.993577764,1.909520248,1.849724047,1.800549414,1.761294137,1.72540213,1.686397073,1.650505066,1.628449589,1.596282302,1.568644186,1.540027756,1.517053669,1.492698032,1.470312599,1.445956962,1.425302026,1.400946388,1.380304799,0.742798755,0.689930896,0.646852031,0.615036464,0.588091848,0.566048844,0.545460142,0.522594344,0.501081342,0.48762839,0.467677364,0.45021167,0.43180044,0.416770078,0.400585242,0.385475031,0.36877136,0.354383739,0.337148,0.322304343,0.00590396,0.005599938,0.005363821,0.005195854,0.005057723,0.004947455,0.004846635,0.00473707,0.00463625,0.004574297,0.004483939,0.004406304,0.004325921,0.004261387,0.004192972,0.004130092,0.004061677,0.004003657,0.003935243,0.003877261,-5.132131976,-5.184999835,-5.2280787,-5.259894267,-5.286838883,-5.308881887,-5.329470589,-5.352336387,-5.373849389,-5.387302341,-5.407253367,-5.42471906,-5.443130291,-5.458160652,-5.474345489,-5.4894557,-5.506159371,-5.520546992,-5.537782731,-5.552626387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770694269
454_chr2,0.045876192,-3.081808999,0.061130175,-2.794749667,2.835398392,411,6.018593214,1.794853547,242900845,19.30816387,1.69E-06,-13.28957066,590999.6229,13.28957066,4.104557318,1.752354621,1.595293893,1.458776572,1.377584092,1.300209285,1.241112183,1.165792291,1.106695189,1.084857046,1.030029994,1.011029032,0.9859908,0.966563684,0.951495047,0.932383717,0.918598016,0.899486685,0.886641916,0.869370281,1.412097897,0.560960381,0.467057978,0.37759812,0.320331307,0.26252524,0.216007899,0.153400934,0.101378267,0.081448223,0.029587922,0.010968656,-0.014108255,-0.034008091,-0.049720797,-0.070010836,-0.084906667,-0.105931028,-0.12031408,-0.139986145,0.009986757,0.004263637,0.003881494,0.003549335,0.003351786,0.003163526,0.003019738,0.002836478,0.002692689,0.002639555,0.002506156,0.002459925,0.002399004,0.002351736,0.002315073,0.002268574,0.002235032,0.002188532,0.00215728,0.002115256,-4.606495317,-5.457632833,-5.551535236,-5.640995095,-5.698261908,-5.756067974,-5.802585315,-5.86519228,-5.917214948,-5.937144991,-5.989005292,-6.007624559,-6.032701469,-6.052601306,-6.068314012,-6.08860405,-6.103499882,-6.124524243,-6.138907295,-6.158579359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794853547
455_chr2,0.047305715,-3.051124171,0.055852584,-2.885039484,2.836251779,414,6.025865974,1.796061199,242900845,19.30816387,1.70E-06,-13.2822979,586717.0169,13.2822979,1.383592336,1.341373633,1.301460429,1.261421119,1.225401764,1.192896459,1.156877103,1.140281591,1.111981133,1.077413308,1.060817796,1.040937876,1.024342364,1.008363262,0.99176775,0.975376574,0.960069962,0.943678786,0.930931914,0.918955657,0.324683259,0.293694188,0.263487041,0.232238958,0.203268761,0.176384349,0.145724222,0.131275241,0.106143229,0.074563083,0.059040116,0.040122111,0.02405081,0.008328484,-0.008266322,-0.024931652,-0.04074912,-0.057969439,-0.071569137,-0.08451741,0.00334201,0.003240033,0.003143624,0.003046911,0.002959908,0.002881392,0.002794389,0.002754303,0.002685945,0.002602448,0.002562362,0.002514343,0.002474257,0.00243566,0.002395574,0.002355982,0.00231901,0.002279417,0.002248628,0.0022197,-5.701182715,-5.732171786,-5.762378933,-5.793627016,-5.822597213,-5.849481625,-5.880141751,-5.894590732,-5.919722745,-5.951302891,-5.966825858,-5.985743863,-6.001815163,-6.01753749,-6.034132296,-6.050797626,-6.066615094,-6.083835413,-6.097435111,-6.110383383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.796061199
456_chr2,0.033929565,-3.383468525,0.041153978,-3.19043468,2.835398392,411,6.018593214,1.794853547,242900845,19.30816387,1.69E-06,-13.28957066,590999.6229,13.28957066,0.773767372,0.751587412,0.722707672,0.695895927,0.679953311,0.658057114,0.642114498,0.624726514,0.608783899,0.592729049,0.576389119,0.560334269,0.54898933,0.533664867,0.522319927,0.511529343,0.501162326,0.491472498,0.481995287,0.475538126,-0.256484004,-0.28556776,-0.324750465,-0.362555161,-0.385731143,-0.418463553,-0.442988645,-0.470441302,-0.49629192,-0.5230179,-0.550972293,-0.579221764,-0.599676274,-0.627987227,-0.649474991,-0.670350328,-0.690825225,-0.710349296,-0.729820942,-0.74330822,0.001882646,0.00182868,0.001758413,0.001693177,0.001654388,0.001601112,0.001562322,0.001520016,0.001481226,0.001442163,0.001402407,0.001363344,0.00133574,0.001298455,0.001270851,0.001244597,0.001219373,0.001195797,0.001172738,0.001157027,-6.275077218,-6.304160975,-6.34334368,-6.381148375,-6.404324358,-6.437056767,-6.461581859,-6.489034517,-6.514885135,-6.541611114,-6.569565507,-6.597814978,-6.618269488,-6.646580441,-6.668068205,-6.688943543,-6.70941844,-6.72894251,-6.748414157,-6.761901435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794853547
457_chr2,0.037251542,-3.290061932,0.042619288,-3.155448348,2.835968087,413,6.023447593,1.795659785,242900845,19.30816387,1.70E-06,-13.28471628,588137.6392,13.28471628,0.903827717,0.8608535,0.830889647,0.801246087,0.792892905,0.766156407,0.756492856,0.736087832,0.719298522,0.706269711,0.689480401,0.677026809,0.660237499,0.651907165,0.637741294,0.622664263,0.61536144,0.600663378,0.593360555,0.583279348,-0.101116516,-0.14983094,-0.185258288,-0.221587155,-0.232067116,-0.266368943,-0.27906219,-0.30640583,-0.329478817,-0.347758088,-0.371817008,-0.390044407,-0.415155662,-0.427853112,-0.449822574,-0.473747809,-0.485545477,-0.509720604,-0.521953047,-0.539089052,0.002188445,0.002084391,0.002011839,0.001940063,0.001919838,0.0018551,0.001831702,0.001782295,0.001741643,0.001710096,0.001669444,0.00163929,0.001598638,0.001578468,0.001544168,0.001507662,0.001489979,0.001454391,0.001436708,0.001412299,-6.124564109,-6.173278533,-6.208705881,-6.245034748,-6.255514709,-6.289816536,-6.302509783,-6.329853423,-6.35292641,-6.371205681,-6.395264601,-6.413492,-6.438603255,-6.451300705,-6.473270167,-6.497195402,-6.50899307,-6.533168197,-6.54540064,-6.562536645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795659785
