sequenceID,sd,mean,range_value,abs_skewness,kurtosis,length,sum_diff,variance
138_chr17,0.098532739,0.094503121,0.489733044,0.025094211,-0.318146237,248,21.62676973,0.009708701
138_chr2,0.108276512,0.007071419,0.713876022,0.11438872,-0.116555204,414,43.31703054,0.011723803
138_chr3,0.103595784,-0.126418726,0.546620299,0.528488188,-0.176472655,391,33.62770406,0.010732087
138_chr4,0.115782191,-0.067614965,0.587931621,0.336470949,-0.297433766,322,35.8828466,0.013405516
139_chr1,0.042476155,0.019876181,0.501,0.57570487,7.620372706,529,22.171,0.001804224
139_chr11,0.19074545,-0.095155779,0.743,0.197764255,-1.114918695,199,14.053,0.036383827
139_chr17,0.113227278,0.106417112,0.553,0.684366118,-0.510388435,187,10.174,0.012820416
139_chr2,0.037453195,-0.014732727,0.37,0.503939044,5.345270155,330,11.9774,0.001402742
139_chr22,0.117576236,-0.025058511,0.679,3.172243945,10.59970743,94,6.972,0.013824171
139_chr3,0.103716966,-0.132066929,0.519,0.87812355,0.220557658,254,13.909,0.010757209
139_chr4,0.063819684,0.007051502,0.593,2.116498766,9.432821576,233,9.986,0.004072952
139_chr7,0.236119875,0.219726776,1.12,0.708016551,-0.642373969,183,15.722,0.055752595
139_chr9,0.119507851,-0.056297619,0.661,2.01711965,3.640759203,168,9.147,0.014282126
13_chr1,0.100415753,-0.045186458,1.429518876,4.62568027,48.29389294,649,42.85332194,0.010083324
13_chr11,0.086472509,-0.060852133,0.612849458,1.342788124,3.823626689,235,16.85931679,0.007477495
13_chr17,0.071882148,0.166274763,0.602213833,0.606710009,3.091161371,248,17.11307009,0.005167043
13_chr2,0.060914282,0.004635811,0.687509208,0.585465462,5.018665886,412,24.98162703,0.00371055
13_chr3,0.072694007,-0.173527449,0.423150145,0.667529371,0.617023344,391,25.86864753,0.005284419
13_chr4,0.068877054,-0.086117671,0.509911795,1.353063923,3.955662161,322,20.84837084,0.004744049
140_chr1,0.063304765,0.020546539,0.446504287,0.850620512,1.708611948,647,34.67664889,0.004007493
140_chr11,0.078691599,-0.104053196,0.57102331,1.107867068,2.907552588,235,14.88244167,0.006192368
140_chr17,0.10043049,0.277462384,0.782486498,0.7499982,2.251470128,248,23.30765299,0.010086283
140_chr2,0.089977283,0.137135117,0.600885843,0.697336483,0.836392028,413,26.29842382,0.008095912
140_chr3,0.070138581,-0.172132383,0.614035425,1.078240388,4.763972701,391,24.6379254,0.004919421
140_chr4,0.072708107,-0.169764709,0.736220785,2.005363829,10.62298315,321,20.02957764,0.005286469
141_chr1,0.065585607,0.008017974,0.508705901,0.777274198,1.613170199,610,35.58311111,0.004301472
141_chr11,0.099183574,-0.235304374,0.995214937,2.844405798,20.09553597,232,19.43680231,0.009837381
141_chr17,0.088396575,0.203970289,0.552119244,0.269653018,0.183544313,236,20.15007054,0.007813954
141_chr2,0.10513316,0.207953711,0.958257065,0.269754685,3.415436277,394,36.52846342,0.011052981
141_chr3,0.069548795,-0.261449739,0.424726555,0.585617715,0.826654637,359,24.85309646,0.004837035
141_chr4,0.080094943,-0.248302452,0.858863827,1.153331244,8.513780883,308,24.55308139,0.0064152
142_chr1,0.19906991,0.003358691,2.232072944,1.187601448,9.361811804,496,79.89062987,0.039628829
142_chr11,0.213662076,-0.25347448,1.194190878,0.063113268,0.020794494,166,36.03866112,0.045651483
142_chr17,0.178037987,0.492772828,0.933588085,0.356617694,-0.273878706,177,24.76673598,0.031697525
142_chr2,0.17965358,-0.047206845,1.211190805,0.22459424,0.584676308,285,48.90862942,0.032275409
142_chr3,0.196366503,-0.270178433,1.100845875,0.423663724,0.174757427,216,45.84938249,0.038559803
142_chr4,0.191557679,-0.038729503,1.168062944,0.338763648,1.399523606,188,35.87625105,0.036694345
143_chr1,0.086344232,0.016027561,0.883660081,0.782997239,4.104713056,486,39.89084108,0.007455326
143_chr11,0.106777984,-0.337926697,0.751465164,0.005960043,1.56242794,158,17.97444713,0.011401538
143_chr17,0.085439583,0.044229889,0.53449563,0.040428836,1.304475585,168,15.11475183,0.007299922
143_chr2,0.097892331,-0.015875457,0.902035183,0.076822264,3.585992713,275,26.65173951,0.009582909
143_chr3,0.108357005,-0.375209086,0.722943365,0.6648872,1.915444034,197,20.8016183,0.011741241
143_chr4,0.102642627,-0.031993232,0.56250305,0.56245712,0.591111125,163,16.06390321,0.010535509
144_chr1,0.450750129,-0.258116489,1.675133957,0.744117566,-0.959026998,477,63.19351893,0.203175679
144_chr11,0.165491221,0.039575024,0.730272576,0.260782344,-0.617893795,161,25.43598039,0.027387344
144_chr17,0.276757195,0.2961626,1.288358562,0.13800027,-0.403251617,174,27.68771889,0.076594545
144_chr2,0.220838717,0.109525426,1.142819771,1.150743105,0.945262236,282,36.75643249,0.048769739
144_chr3,0.142076984,0.014476985,0.914574412,0.460890048,0.924818586,207,28.18837584,0.02018587
144_chr4,0.105576709,-0.005649327,0.914467186,0.172749322,3.526445153,177,18.09059244,0.011146441
145_chr1,0.126380746,-0.029941828,0.933186648,2.299539461,6.29876491,409,22.17738505,0.015972093
145_chr11,0.203790655,-0.178158467,0.799196399,0.554263294,-1.035314894,135,12.16437146,0.041530631
145_chr12,0.221165589,0.146339917,1.071093253,0.445243437,0.234590939,189,17.12464497,0.048914218
145_chr17,0.234338692,0.312901071,0.847148512,0.015004495,-1.372739985,155,13.23896936,0.054914622
145_chr19,0.138019942,-0.033895351,0.535921633,1.297562395,0.645579595,39,2.560138201,0.019049504
145_chr2,0.137556093,0.048883583,0.802767653,1.344345505,1.130400356,218,13.5274544,0.018921679
145_chr3,0.201056489,-0.134098957,1.034417597,0.916317125,-0.12175863,161,13.13668281,0.040423712
145_chr4,0.133886998,-0.063395523,0.766409372,2.040090664,4.875600174,135,8.560242221,0.017925728
145_chr6,0.195983868,-0.149589251,0.771058793,0.628305837,-1.154072394,127,9.593355351,0.038409677
145_chr7,0.165312834,0.204517413,0.949678415,0.183641057,-0.102650944,95,6.763655146,0.027328333
146_chr1,0.08027734,0.003746807,0.984611107,0.315907481,7.647299233,434,32.46851577,0.006444451
146_chr11,0.079369784,-0.149609484,0.590559773,0.884266474,3.826101099,147,11.65613307,0.006299563
146_chr17,0.077728813,0.086988522,0.445637054,0.168983129,0.397510281,153,11.59959654,0.006041768
146_chr2,0.097983776,0.076422175,0.96778869,1.378714181,6.219553103,249,24.44249879,0.00960082
146_chr3,0.072385307,-0.134096005,0.546678713,0.124462681,3.021179557,184,13.81814801,0.005239633
146_chr4,0.128219948,-0.392706108,0.746896575,1.040777742,1.597812552,155,22.40018573,0.016440355
147_chr1,0.139752717,0.050217757,0.677,0.973255007,-0.008413933,535,38.706,0.019530822
147_chr11,0.230077342,-0.160150754,1.277,0.23535137,0.444680636,199,20.51,0.052935583
147_chr17,0.14777949,0.159289894,0.764,0.060706916,-0.659571048,188,18.661,0.021838778
147_chr2,0.10825957,0.025916265,0.644,1.514932047,2.813200409,332,21.5076,0.011720134
147_chr3,0.075555804,-0.010731518,0.781,2.674346646,20.41141242,257,18.026,0.00570868
147_chr4,0.068129289,-0.022802521,0.779,0.559678541,9.915597311,238,16.254,0.0046416
148_chr1,0.064011722,-0.062152622,0.825,3.50990597,31.06000941,534,29.113,0.004097501
148_chr11,0.047989871,-0.05348995,0.346,0.48757188,2.049606197,199,9.943,0.002303028
148_chr17,0.073635648,0.204640957,0.46,0.847294338,1.993297724,188,13.079,0.005422209
148_chr2,0.069802006,0.167068474,0.505,0.947461234,2.091033037,332,23.09866667,0.00487232
148_chr3,0.046016543,-0.067693359,0.317,0.685711166,2.101109649,256,11.786,0.002117522
148_chr4,0.059914934,-0.062890295,0.5,1.720787928,8.642249457,237,13.573,0.003589799
149_chr1,0.062532469,0.008942108,0.838397841,0.073252731,13.90030923,508,22.41218054,0.00391031
149_chr11,0.200948621,-0.188048227,0.751665041,0.16214417,-1.51091356,172,13.61222771,0.040380348
149_chr17,0.222332169,0.321877888,0.973975483,0.287561653,-1.294508377,183,13.56906265,0.049431593
149_chr2,0.09413759,0.050213428,0.767292523,0.376509828,1.360219589,294,15.99031978,0.008861886
149_chr20,0.098745776,-0.032782031,0.464467209,0.888490358,-0.013229093,99,4.261409714,0.009750728
149_chr3,0.241199022,-0.012610635,0.785337701,0.972255286,-0.792731344,226,14.61919287,0.058176968
149_chr4,0.051110994,-0.002063374,0.425341036,0.545771246,3.04032685,196,9.268653359,0.002612334
149_chr6,0.148136576,0.085900931,0.548813497,0.83282586,-0.810365291,182,9.369050866,0.021944445
14_chr1,0.127004698,-0.164048152,1.273018494,1.104509516,4.851543485,498,33.99619068,0.016130193
14_chr11,0.078781435,-0.222351993,0.391331822,0.673158113,0.490683027,161,13.40953952,0.006206515
14_chr17,0.071276818,0.037192402,0.480385639,0.742846896,2.731271427,180,11.74846305,0.005080385
14_chr18,0.105786788,-0.054193893,0.494359952,0.523432785,-0.068862621,86,5.131690312,0.011190845
14_chr2,0.532091165,0.222270785,4.451467568,7.070085411,49.4045487,275,29.02876276,0.283121007
14_chr3,0.080563133,-0.232348396,0.606429694,1.30849114,4.991305562,212,16.43850039,0.006490418
14_chr4,0.087269936,-0.018620619,0.851560375,2.439872726,16.65775525,180,14.24563089,0.007616042
150_chr1,0.083715466,0.032729859,0.645867096,1.208634321,3.354909887,649,36.04086154,0.007008279
150_chr11,0.233995193,-0.166114562,1.034470654,0.003057856,-1.041783357,235,22.80228936,0.05475375
150_chr17,0.150494901,0.185485547,0.687950814,0.844256221,-0.389827286,248,16.69415814,0.022648715
150_chr2,0.060120733,0.006614857,0.351472371,0.295957795,0.16581494,413,18.31522607,0.003614503
150_chr3,0.06478178,0.003566997,0.425167404,0.794328663,0.876509376,391,19.07539719,0.004196679
150_chr4,0.067229895,-0.014254078,0.684425143,2.188138598,11.76225747,322,15.63136782,0.004519859
151_chr1,0.061357196,0.004839181,0.521156364,0.194592795,1.185723381,399,21.68415369,0.003764705
151_chr11,0.091832867,-0.214934453,0.53715511,0.751803001,1.16905905,138,12.72518439,0.008433275
151_chr17,0.099900563,0.256912096,0.528219989,0.479689934,0.819615164,154,11.77112107,0.009980123
151_chr2,0.058631988,0.048257873,0.418700713,0.141530469,1.442047353,229,13.78724162,0.00343771
151_chr3,0.066799692,0.115262059,0.510873522,1.066006389,4.290931503,178,12.23740218,0.004462199
151_chr4,0.062194197,-0.045004823,0.460897193,0.082998024,2.663103873,141,7.944940897,0.003868118
152_chr1,0.119244414,-0.036514397,0.851871866,0.678910141,2.166690171,420,41.41004303,0.01421923
152_chr11,0.158392056,-0.363267005,0.864729559,0.051362598,0.411743136,145,20.49348273,0.025088043
152_chr17,0.127186315,0.264381271,0.734623285,0.370300329,0.647614674,151,15.87945149,0.016176359
152_chr2,0.129767234,0.236866626,0.858360702,0.874954145,1.689745736,224,31.16492398,0.016839535
152_chr3,0.101938013,0.018266907,0.647977643,0.436480762,0.989501225,171,17.64503775,0.010391359
152_chr4,0.151678658,-0.035538351,1.274058875,2.531552753,14.45860206,139,20.6514465,0.023006415
153_chr1,0.123938946,-0.037334149,1.156372551,2.560727362,13.3392036,435,42.421129,0.015360862
153_chr11,0.158360669,-0.076185319,0.940905252,1.451691493,3.210923252,145,17.14924138,0.025078101
153_chr17,0.161679823,0.141696363,0.893523372,0.94269761,0.719425266,154,17.71878169,0.026140365
153_chr18,0.142055643,0.071002045,0.76900586,0.228453781,0.368151489,76,7.285418554,0.020179806
153_chr2,0.162960711,0.055710966,0.966397342,1.395151461,2.068556942,247,23.37866872,0.026556193
153_chr3,0.084274118,-0.001825385,0.611107607,0.31029899,1.704859702,187,16.33063529,0.007102127
153_chr4,0.167118571,-0.112719386,0.967723597,1.236016373,1.666539154,154,18.51631919,0.027928617
153_chr7,0.146414421,-0.032858137,0.97735916,2.138692999,6.994197278,116,12.97921266,0.021437183
154_chr1,0.08578819,0.00395781,0.658653192,0.446654716,1.729609154,410,36.38666419,0.007359614
154_chr11,0.085961224,-0.193489362,0.466749071,0.213428053,0.608761574,128,11.41480153,0.007389332
154_chr17,0.117638414,0.157983045,0.676754977,0.726574057,1.095786445,135,17.33135883,0.013838797
154_chr2,0.090638594,-0.013599637,0.610305349,0.61491027,1.823400121,225,20.70259018,0.008215355
154_chr3,0.11223306,-0.219597966,0.735138241,0.251316044,1.157964722,175,20.67683172,0.01259626
154_chr4,0.114215383,-0.21142023,0.642937249,0.014638302,0.747730612,142,17.77066093,0.013045154
155_chr1,0.061479026,-0.01415514,0.618,0.326848177,3.861064286,535,31.307,0.003779671
155_chr11,0.308396433,-0.073394472,1.325,0.188721226,-1.134457698,199,22.394,0.09510836
155_chr17,0.214426193,0.24124734,1.054,1.010846736,0.214788228,188,23.312,0.045978592
155_chr2,0.062098704,0.006208661,0.71,0.204010226,6.716215478,331,19.63313333,0.003856249
155_chr3,0.094076077,-0.173865234,0.893,4.366567641,32.2577594,256,19.473,0.008850308
155_chr4,0.070789743,-0.164086134,0.526,1.07052143,3.61095169,238,16.748,0.005011188
156_chr1,0.131459662,-0.033054481,1.193092865,0.989743069,4.390401231,428,54.1241303,0.017281643
156_chr11,0.134978458,-0.020678779,0.998843531,0.76065076,3.671084646,145,18.94722704,0.018219184
156_chr17,0.164083024,0.647111512,1,0.609929428,1.391928862,149,23.94149842,0.026923239
156_chr2,0.15172642,0.342665113,1.300412016,1.823319838,7.821466498,232,35.64529978,0.023020907
156_chr3,0.109133051,-0.001295125,0.935916369,0.05417097,3.898506653,183,20.61606888,0.011910023
156_chr4,0.189043073,-0.04879749,1.763810581,2.406234452,14.84948297,147,24.4593468,0.035737283
157_chr1,0.078357971,0.005281816,0.521673661,0.010686624,0.4421767,489,41.53341919,0.006139972
157_chr11,0.103678426,-0.230029605,0.660806259,0.340431541,1.335621653,162,17.86868643,0.010749216
157_chr17,0.110745984,0.237739054,0.616602955,0.22003757,0.22339881,168,17.34142965,0.012264673
157_chr2,0.091318344,0.014515277,1.005617249,0.715857672,8.152633711,271,24.97689672,0.00833904
157_chr3,0.118697824,-0.21908585,1.226068079,2.341573991,18.80562216,207,23.82324412,0.014089173
157_chr4,0.099823658,-0.215529849,0.534569132,0.436033627,0.488173348,175,17.30394986,0.009964763
158_chr1,0.117701724,-0.001204126,0.856120749,0.85275679,2.584855638,491,58.64691473,0.013853696
158_chr11,0.134230327,-0.236586207,1.185662405,1.682402985,9.928470285,160,22.42798156,0.018017781
158_chr17,0.125046328,0.182764101,0.613657934,0.276289265,-0.099208201,173,21.46444821,0.015636584
158_chr2,0.126177478,-0.008626795,0.856047039,1.071191332,2.601142789,269,36.05350565,0.015920756
158_chr3,0.125584644,-0.235767788,0.853030647,0.116395746,1.037061874,206,27.86430084,0.015771503
158_chr4,0.135314466,-0.240379225,0.742451133,0.340582637,0.341800544,170,27.54075123,0.018310005
159_chr1,0.073446128,0.000243605,0.589557075,0.280749879,1.317738322,503,34.81174416,0.005394334
159_chr11,0.077082574,-0.002708273,0.59132947,0.252839641,2.513183467,166,14.68485963,0.005941723
159_chr17,0.097987565,0.282994911,0.711056386,1.411866377,4.862532979,181,16.67793675,0.009601563
159_chr2,0.070486634,-0.002308496,0.459914314,0.764149413,1.221576268,287,19.85047279,0.004968366
159_chr3,0.092755604,-0.360682921,0.603794175,1.61769343,5.25822265,212,18.76998614,0.008603602
159_chr4,0.113610299,-0.376947939,0.886257834,0.195116133,3.38017095,185,20.8876715,0.0129073
15_chr1,0.210856279,-0.203721878,0.829788266,0.497483256,-1.208768503,501,29.0467706,0.04446037
15_chr10,0.180241145,-0.437432552,0.719460485,0.439228682,-1.118877588,159,15.71398079,0.03248687
15_chr11,0.108303972,-0.460968731,0.651451025,1.484410691,3.169742884,163,16.75978777,0.01172975
15_chr17,0.104758377,0.227564899,0.515533582,1.65029899,1.978177856,174,11.14833061,0.010974318
15_chr2,0.511767857,0.048872899,3.903125278,5.606110438,30.56459158,282,34.94107836,0.26190634
15_chr3,0.098501483,-0.4892465,0.713918857,2.341960129,8.713425014,214,19.01346284,0.009702542
15_chr4,0.062258751,-0.009910784,0.467348964,0.679920697,2.714398191,183,11.87949231,0.003876152
15_chr6,0.236961002,0.173793105,2.600466238,7.249549606,63.24328747,178,18.3590393,0.056150517
160_chr1,0.078591138,0.183960674,0.526,0.489668247,0.994999148,534,41.742,0.006176567
160_chr11,0.060821599,-0.029771357,0.725,1.835106531,19.7526992,199,10.264,0.003699267
160_chr17,0.100146305,0.170797872,0.817,0.066567127,3.616599799,188,15.338,0.010029282
160_chr2,0.081523939,0.184718228,0.539,0.754148238,1.179696287,331,24.06166667,0.006646153
160_chr3,0.10608277,-0.312472656,0.668,0.846207763,1.743120394,256,25.126,0.011253554
160_chr4,0.066047982,-0.046402954,0.549,2.027358648,10.3115155,237,14.889,0.004362336
161_chr1,0.321540462,-0.161499076,3.164338566,1.201605391,10.89024044,509,48.35390481,0.103388269
161_chr17,0.199031763,0.131257944,1.282419594,1.547331346,2.606149075,185,17.44341103,0.039613643
161_chr2,1.036901565,0.203324913,7.198594171,4.935628096,24.05482893,293,58.61299293,1.075164855
161_chr3,0.083644562,-0.013901875,0.512711521,0.354937766,0.633066989,224,17.93693773,0.006996413
161_chr4,0.112734152,-0.031813417,1.113585158,2.660645482,17.64438338,191,17.44471863,0.012708989
162_chr1,0.085870991,-0.007472595,0.848920527,1.844990203,9.946151403,451,24.97955,0.007373827
162_chr11,0.206441053,-0.135770405,1.030873665,0.815134498,0.102524239,136,15.4421285,0.042617908
162_chr17,0.226485378,0.114394935,0.864460218,1.053280517,-0.101933033,147,15.83099841,0.051295626
162_chr19,0.187202242,-0.099172649,0.751154783,0.849296226,-0.118683584,42,4.280307407,0.035044679
162_chr2,0.088685348,-0.026237858,0.612023659,1.337705085,3.315848234,244,17.04368192,0.007865091
162_chr22,0.123466684,0.072950919,0.629135326,0.88476419,0.765895128,73,5.896480562,0.015244022
162_chr3,0.221714752,-0.04261466,0.998898286,0.626568096,-0.298871208,172,17.52649138,0.049157431
162_chr4,0.068685719,-0.020901719,0.49131739,0.243017409,1.896068107,150,9.089885354,0.004717728
162_chr5,0.162592998,-0.067076653,0.948072208,1.721944987,2.752096286,189,14.59399059,0.026436483
162_chr7,0.149282068,0.12961011,0.602929047,0.667317303,-0.56526703,115,10.75781589,0.022285136
162_chr8,0.126289041,-0.05507901,0.634005124,1.458190357,1.971206795,121,8.292322395,0.015948922
163_chr1,0.07280685,-0.036196629,0.946,3.27239541,32.17036136,534,31.884,0.005300837
163_chr11,0.055983203,-0.021153266,0.326,0.571594283,0.67950586,199,10.353,0.003134119
163_chr17,0.053797307,0.050779255,0.429,0.48201426,3.199743346,188,9.821,0.00289415
163_chr2,0.066795081,0.090798799,0.386,0.489742209,0.178270814,333,23.66,0.004461583
163_chr3,0.056158555,-0.011529183,0.314,0.878366278,0.91446932,257,14.332,0.003153783
163_chr4,0.050115072,0.002147679,0.326,0.590611473,1.13147439,237,11.522,0.00251152
164_chr1,0.056809366,0.014919228,0.501600437,0.66167812,1.995619193,648,33.4771432,0.003227304
164_chr11,0.123383474,-0.06064829,0.633035131,0.950161644,0.591015743,233,16.78742425,0.015223482
164_chr17,0.042755733,0.014727946,0.273760812,0.578594943,0.482870277,248,10.51058147,0.001828053
164_chr2,0.041904077,-0.002193473,0.349815053,0.02408683,1.8279913,414,19.23059604,0.001755952
164_chr3,0.043172283,-0.00284805,0.364781954,0.448368771,2.188639807,391,17.2861746,0.001863846
164_chr4,0.047912788,0.003095698,0.339565972,0.24946707,0.644939547,321,16.11316684,0.002295635
